rent_price,house_area,year_from_built,distance,built_date,balcony_area,house_structure,floor,total_floor
94150.0,31.035598477944802,14,440.0,2008-04-01,0.0,RC,5.0,8.0
64000.0,16.979861351406264,30,1240.0,1992-01-01,0.0,RC,5.0,12.0
122000.0,39.763587426539246,17,640.0,2005-07-01,0.0,RC,4.0,9.0
123000.0,25.27908277602634,1,1010.0,2021-08-01,0.0,RC,6.0,7.0
66000.0,16.153338754568637,18,960.0,2004-02-01,0.0,鉄骨,4.0,4.0
116000.0,31.539875549989237,10,560.0,2012-01-01,0.0,RC,9.0,14.0
54900.0,17.90674879366045,36,760.0,1986-05-01,0.0,RC,3.0,6.0
78000.0,23.548398608453645,14,1400.0,2007-12-01,0.0,RC,5.0,10.0
73000.0,18.431646075121265,24,400.0,1998-05-01,0.0,RC,2.0,7.0
87500.0,29.724882096678012,13,400.0,2009-07-01,0.0,RC,2.0,10.0
190000.0,72.09479630177555,13,360.0,2009-04-01,0.0,RC,16.0,28.0
139000.0,41.97536012337015,6,680.0,2016-04-01,0.0,RC,7.0,11.0
84000.0,16.64176660401481,16,640.0,2006-05-01,0.0,RC,3.0,7.0
102000.0,26.16329720666565,7,680.0,2015-09-01,0.0,RC,8.0,10.0
211000.0,69.83119067508046,14,720.0,2008-04-01,0.0,RC,13.0,14.0
161000.0,64.62531435911164,4,880.0,2017-12-01,0.0,鉄骨,4.0,4.0
144000.0,30.59581048462293,14,480.0,2008-05-01,0.0,RC,8.0,15.0
87500.0,30.9083893690687,11,800.0,2011-09-01,0.0,RC,7.0,7.0
105000.0,31.9329912486125,15,160.0,2007-02-01,0.0,RC,4.0,9.0
173000.0,72.97720442467875,14,720.0,2008-04-01,12.7,RC,10.0,14.0
155000.0,66.27949776006204,20,240.0,2002-07-01,0.0,RC,10.0,12.0
128000.0,20.951197297764644,9,600.0,2013-10-01,0.0,RC,2.0,14.0
72000.0,22.20134532772559,21,1200.0,2001-03-01,0.0,RC,3.0,4.0
88200.0,26.547733295060723,9,760.0,2013-11-01,0.0,RC,1.0,7.0
127000.0,37.02686649872381,5,720.0,2017-02-01,0.0,RC,1.0,7.0
85000.0,24.732447638385484,10,720.0,2012-06-01,0.0,RC,6.0,7.0
120000.0,52.152127264851615,22,780.0,2000-06-01,0.0,鉄骨,2.0,5.0
124000.0,36.347249300391766,32,720.0,1990-03-01,0.0,RC,5.0,6.0
108000.0,32.3428481992948,7,920.0,2014-12-01,0.0,鉄骨,3.0,3.0
101000.0,28.46530208900415,6,840.0,2016-10-01,0.0,RC,8.0,9.0
92000.0,27.60623109368376,6,600.0,2016-01-01,0.0,RC,1.0,8.0
89000.0,31.34829184556857,8,840.0,2014-05-01,0.0,RC,5.0,9.0
79000.0,29.09981087976422,46,640.0,1976-03-01,0.0,RC,3.0,8.0
76000.0,19.65583349318583,25,480.0,1997-03-01,0.0,鉄骨,6.0,8.0
87000.0,23.643798527748565,51,680.0,1970-12-01,0.0,RC,4.0,5.0
65000.0,18.882304171894077,33,760.0,1989-02-01,0.0,鉄骨,1.0,6.0
104000.0,32.03220504025782,10,880.0,2012-08-01,0.0,RC,3.0,7.0
154000.0,60.06947285075573,21,1160.0,2001-05-01,0.0,RC,8.0,8.0
164000.0,51.928947838338544,20,280.0,2002-03-01,0.0,RC,7.0,12.0
91000.0,29.4046601267031,48,640.0,1974-08-01,0.0,RC,3.0,8.0
199000.0,58.17897263709812,10,800.0,2012-03-01,0.0,RC,2.0,7.0
75000.0,19.823986307882958,29,760.0,1993-05-01,0.0,鉄骨,3.0,4.0
90000.0,30.336642723534606,32,680.0,1990-03-01,0.0,鉄骨,1.0,6.0
73000.0,24.667375813199232,30,920.0,1992-05-01,0.0,RC,2.0,5.0
67000.0,12.84575580967227,33,720.0,1989-11-01,0.0,RC,3.0,11.0
177000.0,47.115645075323236,9,890.0,2013-03-01,5.6,RC,5.0,9.0
65000.0,17.285183345785015,21,160.0,2001-09-01,0.0,鉄骨,2.0,7.0
119000.0,30.674168861409044,9,1000.0,2013-11-01,0.0,鉄骨,1.0,3.0
86000.0,14.685759160655714,14,360.0,2008-01-01,0.0,RC,3.0,13.0
82000.0,25.691040211778382,14,600.0,2008-11-01,0.0,RC,2.0,10.0
72000.0,26.107196084508214,21,1320.0,2001-08-01,0.0,鉄骨,3.0,4.0
123000.0,28.194020595421552,17,520.0,2005-07-01,0.0,RC,5.0,9.0
83000.0,29.16717624755119,14,760.0,2007-12-01,0.0,RC,3.0,8.0
99000.0,24.759422093047245,3,560.0,2019-07-01,0.0,RC,2.0,7.0
90000.0,32.794571008199945,10,520.0,2011-12-01,0.0,RC,1.0,5.0
93000.0,20.06444570505486,32,600.0,1990-01-01,0.0,RC,4.0,5.0
96000.0,44.15418292326385,50,1200.0,1972-06-01,0.0,RC,5.0,12.0
89000.0,17.36333217823382,16,240.0,2006-11-01,0.0,RC,10.0,12.0
76000.0,21.340067943886556,33,880.0,1989-05-01,0.0,RC,4.0,9.0
147000.0,48.281305372909955,31,440.0,1991-05-01,0.0,RC,7.0,8.0
77000.0,34.33093974872648,34,720.0,1988-05-01,0.0,RC,4.0,5.0
96500.0,28.49155411090826,6,680.0,2016-11-01,0.0,RC,2.0,9.0
193000.0,50.6692048253845,16,320.0,2006-04-01,10.0,RC,9.0,45.0
117000.0,42.36646238215231,19,680.0,2003-07-01,0.0,RC,4.0,6.0
93000.0,21.32560503810119,16,800.0,2006-07-01,0.0,RC,2.0,7.0
137000.0,27.245999650371463,3,880.0,2019-03-01,0.0,RC,8.0,9.0
92000.0,26.44660315248456,27,640.0,1995-11-01,0.0,RC,3.0,14.0
84500.0,22.5232989535467,17,760.0,2005-03-01,0.0,RC,3.0,6.0
89500.0,19.616389938388835,11,600.0,2010-12-01,0.0,RC,7.0,12.0
90500.0,21.779050594609185,15,400.0,2007-07-01,0.0,RC,6.0,14.0
151000.0,44.13818888782561,5,720.0,2017-03-01,0.0,RC,4.0,6.0
65000.0,14.760750228613869,32,720.0,1990-01-01,0.0,RC,6.0,11.0
73000.0,21.90879069865774,32,640.0,1990-01-01,0.0,鉄骨,5.0,7.0
100000.0,20.84179633452927,3,1080.0,2019-10-01,0.0,RC,4.0,12.0
163000.0,39.350960149183905,16,720.0,2006-01-01,0.0,RC,6.0,7.0
162000.0,50.999707465562295,13,840.0,2009-05-01,0.0,RC,2.0,7.0
89000.0,24.197165202553002,14,640.0,2008-11-01,0.0,RC,8.0,10.0
111000.0,33.1900690498215,9,600.0,2013-03-01,0.0,RC,3.0,9.0
80000.0,33.48848460985831,18,360.0,2004-08-01,0.0,鉄骨,5.0,9.0
79000.0,39.68442879001455,33,320.0,1989-03-01,0.0,鉄骨,4.0,9.0
144000.0,37.93092428277972,7,760.0,2014-12-01,0.0,RC,8.0,10.0
80000.0,25.748707134033463,13,600.0,2008-12-01,0.0,鉄骨,3.0,3.0
102000.0,39.47229369545968,12,680.0,2010-03-01,3.0,RC,4.0,5.0
97000.0,33.282992253972125,25,640.0,1997-09-01,0.0,鉄骨,6.0,6.0
93000.0,27.199923809119966,9,1080.0,2013-06-01,0.0,RC,3.0,7.0
112000.0,35.7863576825831,11,560.0,2011-09-01,0.0,RC,4.0,14.0
63000.0,18.870947159606175,25,480.0,1997-05-01,0.0,鉄骨,5.0,10.0
178000.0,33.38099637457819,14,680.0,2008-03-01,0.0,RC,3.0,14.0
60000.0,30.00462272267352,49,1040.0,1973-11-01,0.0,RC,5.0,5.0
187000.0,54.49531788100865,15,880.0,2007-04-01,0.0,RC,4.0,10.0
82000.0,31.693670112863117,34,760.0,1988-01-01,0.0,RC,3.0,5.0
109000.0,23.62828994290092,15,440.0,2007-10-01,0.0,RC,6.0,14.0
90000.0,30.431889398673793,19,440.0,2003-11-01,0.0,鉄骨,9.0,9.0
96000.0,30.430053884609862,9,640.0,2013-08-01,0.0,RC,11.0,14.0
153000.0,32.59063276908354,14,480.0,2008-02-01,0.0,RC,6.0,15.0
176000.0,38.172217050495675,1,600.0,2021-05-01,0.0,RC,2.0,9.0
117000.0,34.141471476915065,9,640.0,2013-05-01,0.0,RC,7.0,9.0
75000.0,16.61439000963882,44,440.0,1978-03-01,0.0,RC,3.0,5.0
159000.0,69.50686481834626,35,720.0,1986-12-01,0.0,RC,3.0,3.0
89100.0,9.931482161145775,15,1240.0,2007-07-01,0.0,RC,4.0,7.0
78000.0,16.833965586314598,16,800.0,2006-05-01,0.0,RC,4.0,8.0
101000.0,29.02374536177063,7,560.0,2015-02-01,0.0,RC,9.0,12.0
91500.0,23.350419658817096,15,440.0,2007-10-01,0.0,RC,8.0,10.0
78000.0,24.216755076377776,34,640.0,1987-12-01,0.0,その他,4.0,10.0
117000.0,47.78349034586749,29,640.0,1993-01-01,0.0,鉄骨,3.0,6.0
107000.0,24.419133113274633,8,520.0,2013-12-01,0.0,RC,5.0,13.0
168000.0,49.643546543637335,17,560.0,2005-06-01,0.0,RC,3.0,9.0
114000.0,42.83035125826786,38,840.0,1984-09-01,0.0,RC,6.0,6.0
139000.0,38.21932686870412,14,880.0,2007-12-01,0.0,RC,9.0,11.0
183000.0,73.47648562181233,24,600.0,1998-11-01,0.0,RC,6.0,9.0
148000.0,46.30108856878223,15,480.0,2007-09-01,0.0,RC,12.0,13.0
100000.0,26.94834620048962,7,320.0,2015-03-01,0.0,RC,4.0,13.0
91000.0,23.274248217623736,15,800.0,2007-02-01,0.0,RC,4.0,7.0
110000.0,32.67483657112555,35,240.0,1987-06-01,0.0,鉄骨,5.0,7.0
92000.0,33.07997851438839,27,560.0,1995-04-01,0.0,RC,2.0,7.0
59000.0,20.187317786130425,38,840.0,1983-12-01,0.0,RC,4.0,4.0
137000.0,37.633210179176764,7,840.0,2015-04-01,0.0,RC,4.0,7.0
69000.0,14.601236725002844,26,480.0,1996-04-01,0.0,鉄骨,2.0,6.0
67000.0,22.03063513652473,57,840.0,1965-01-01,0.0,RC,2.0,9.0
106000.0,33.62058516431892,4,560.0,2018-01-01,0.0,RC,6.0,13.0
139000.0,37.87613782966165,10,400.0,2011-12-01,0.0,RC,2.0,10.0
83000.0,29.424893035748887,17,600.0,2005-01-01,0.0,RC,2.0,12.0
157000.0,43.27697583197212,14,160.0,2008-01-01,0.0,RC,12.0,15.0
91000.0,26.850619555566375,14,600.0,2008-02-01,0.0,RC,3.0,14.0
73000.0,24.713458827022745,34,240.0,1988-03-01,0.0,RC,5.0,8.0
151000.0,46.84955502304099,32,800.0,1990-11-01,0.0,RC,3.0,7.0
78000.0,16.172106718990293,11,840.0,2011-02-01,0.0,RC,2.0,8.0
155000.0,50.496955865230674,8,280.0,2014-10-01,0.0,RC,10.0,13.0
80000.0,22.744677896945532,16,680.0,2005-12-01,0.0,RC,6.0,8.0
100000.0,22.405946610748426,15,360.0,2007-09-01,0.0,RC,2.0,14.0
112000.0,18.778626075800762,6,360.0,2015-12-01,0.0,RC,2.0,10.0
61000.0,20.842857327163735,43,1520.0,1978-12-01,0.0,鉄骨,3.0,4.0
109000.0,36.709286642766514,22,400.0,2000-01-01,0.0,RC,8.0,10.0
81000.0,28.347905802601815,34,720.0,1988-04-01,0.0,RC,3.0,5.0
64000.0,16.548766700181282,36,480.0,1986-05-01,0.0,RC,4.0,5.0
93000.0,22.91000198863321,14,120.0,2008-02-01,0.0,RC,7.0,15.0
206000.0,57.33640881184668,15,680.0,2007-01-01,0.0,RC,11.0,11.0
116500.0,42.848957576845734,9,440.0,2013-10-01,0.0,RC,7.0,7.0
76000.0,14.557530546351366,14,360.0,2008-02-01,0.0,RC,5.0,11.0
104000.0,23.376980642617326,14,720.0,2008-10-01,0.0,RC,8.0,14.0
68000.0,15.286041271020068,30,1000.0,1992-02-01,0.0,RC,5.0,12.0
95500.0,24.876734126458707,15,360.0,2007-05-01,5.39,RC,6.0,11.0
200000.0,60.934420958601365,10,440.0,2012-01-01,0.0,RC,8.0,11.0
89000.0,31.026703490177947,10,800.0,2012-01-01,0.0,RC,7.0,9.0
96000.0,21.94126649898601,8,360.0,2014-05-01,2.59,RC,10.0,13.0
65000.0,12.182470778089758,13,760.0,2009-04-01,0.0,鉄骨,4.0,5.0
60000.0,22.226544866303307,33,960.0,1989-11-01,0.0,鉄骨,3.0,3.0
101000.0,29.260948271066834,13,1200.0,2009-01-01,0.0,RC,4.0,7.0
56000.0,16.307275697393905,37,840.0,1985-02-01,0.0,鉄骨,2.0,4.0
163000.0,65.03509490410963,33,480.0,1989-02-01,0.0,RC,9.0,12.0
117000.0,25.05989719586129,14,360.0,2008-01-01,0.0,RC,13.0,15.0
126000.0,43.077955728184534,3,280.0,2019-10-01,0.0,鉄骨,1.0,5.0
208000.0,51.503374792841086,15,600.0,2007-01-01,0.0,RC,8.0,11.0
103000.0,41.070738947933904,35,680.0,1987-02-01,0.0,RC,5.0,6.0
111000.0,34.973375221557895,25,400.0,1997-08-01,0.0,RC,10.0,10.0
60200.0,26.339202745437426,34,560.0,1988-01-01,0.0,鉄骨,2.0,5.0
92000.0,25.527085452876946,15,360.0,2007-05-01,0.0,RC,2.0,11.0
74000.0,31.86361198655652,35,920.0,1987-05-01,0.0,RC,2.0,5.0
96000.0,26.735329872343915,13,1200.0,2009-04-01,0.0,RC,7.0,7.0
92500.0,18.0068896278361,26,400.0,1995-12-01,0.0,RC,10.0,10.0
106000.0,25.874746805567337,9,600.0,2013-08-01,0.0,RC,8.0,14.0
111000.0,16.627067236370895,1,240.0,2021-09-01,0.0,RC,11.0,11.0
134000.0,34.527660830965026,5,920.0,2017-01-01,0.0,RC,2.0,9.0
84000.0,14.918276369178168,15,320.0,2007-03-01,0.0,RC,2.0,12.0
77000.0,19.948647979523454,20,800.0,2002-01-01,0.0,鉄骨,1.0,4.0
118000.0,58.96388260959909,32,800.0,1990-01-01,0.0,RC,5.0,6.0
111000.0,62.155067449298755,34,960.0,1988-04-01,0.0,RC,2.0,6.0
68000.0,23.867168886542736,37,640.0,1985-04-01,0.0,RC,4.0,5.0
96000.0,19.458685468755874,17,440.0,2005-04-01,0.0,RC,9.0,11.0
75000.0,28.031359594047448,35,1200.0,1987-11-01,0.0,RC,4.0,6.0
65000.0,13.991249810403684,33,480.0,1989-02-01,0.0,RC,2.0,10.0
89000.0,23.648083140413537,14,800.0,2007-12-01,0.0,RC,6.0,14.0
148000.0,37.13584669265621,7,680.0,2014-12-01,0.0,RC,6.0,10.0
155000.0,43.835949476632756,20,360.0,2002-07-01,0.0,RC,8.0,12.0
161000.0,32.49318442690051,10,840.0,2012-06-01,0.0,RC,7.0,7.0
110000.0,24.76696645856419,2,760.0,2020-10-01,0.0,RC,8.0,10.0
72000.0,18.164950082888776,29,560.0,1993-11-01,0.0,RC,10.0,12.0
113000.0,33.50730330400352,25,960.0,1997-03-01,0.0,鉄骨,3.0,4.0
95000.0,24.185756519114683,9,1200.0,2013-05-01,0.0,RC,3.0,7.0
99500.0,25.24427204352674,7,360.0,2015-04-01,0.0,RC,12.0,14.0
119000.0,30.17116962098458,17,600.0,2005-06-01,0.0,RC,4.0,9.0
102000.0,33.29432530622354,18,360.0,2004-02-01,0.0,RC,2.0,12.0
122500.0,31.479701631326677,16,800.0,2006-01-01,0.0,RC,6.0,10.0
67000.0,17.36295334581597,25,200.0,1997-03-01,0.0,鉄骨,8.0,10.0
157000.0,41.336332096919996,24,720.0,1997-12-01,0.0,RC,14.0,14.0
200000.0,73.95268074937299,32,1040.0,1990-04-01,0.0,RC,8.0,10.0
146000.0,26.821178625084826,2,480.0,2020-08-01,0.0,RC,6.0,15.0
85000.0,36.4120637238876,32,720.0,1990-06-01,0.0,RC,3.0,5.0
74600.0,21.487463156707562,13,800.0,2009-05-01,0.0,RC,1.0,8.0
130000.0,47.07753887408811,18,2000.0,2004-11-01,0.0,RC,7.0,9.0
121000.0,38.58336383963335,11,840.0,2011-02-01,0.0,RC,1.0,7.0
102500.0,27.64623182493156,15,200.0,2007-11-01,0.0,RC,8.0,15.0
110000.0,36.104695745775935,22,560.0,2000-11-01,0.0,RC,3.0,5.0
168000.0,40.170162632516075,6,680.0,2016-01-01,0.0,RC,6.0,7.0
59000.0,11.224533715759458,19,360.0,2002-12-01,0.0,RC,2.0,5.0
97500.0,27.05123833173113,7,560.0,2015-02-01,0.0,RC,9.0,9.0
104000.0,34.740994478217615,8,760.0,2014-08-01,0.0,RC,6.0,7.0
109500.0,23.720061335602033,9,1160.0,2013-10-01,0.0,RC,4.0,6.0
90000.0,23.872465779530096,17,480.0,2005-04-01,0.0,RC,5.0,11.0
94000.0,23.101450225374453,11,1720.0,2011-08-01,0.0,RC,5.0,10.0
89000.0,12.72349902664458,20,560.0,2002-10-01,0.0,RC,4.0,8.0
101000.0,27.399584400924297,6,520.0,2016-02-01,0.0,RC,5.0,10.0
165000.0,28.413412688268306,5,640.0,2017-09-01,0.0,RC,9.0,11.0
88000.0,23.81750839261628,9,680.0,2013-11-01,4.36,RC,4.0,7.0
111000.0,37.88861519897023,18,680.0,2003-12-01,0.0,RC,8.0,9.0
96000.0,34.965386788495906,42,400.0,1980-04-01,0.0,RC,5.0,10.0
86000.0,27.180511528367884,10,800.0,2012-06-01,0.0,RC,6.0,7.0
94500.0,21.503132695290955,14,800.0,2008-10-01,0.0,RC,6.0,14.0
80000.0,26.760836979610552,21,280.0,2001-02-01,0.0,RC,4.0,10.0
97000.0,13.525496015048402,16,240.0,2006-11-01,0.0,RC,2.0,12.0
66000.0,17.232716222374297,28,240.0,1994-05-01,0.0,鉄骨,2.0,6.0
95500.0,18.319366832582887,11,840.0,2011-06-01,3.7,RC,3.0,7.0
70000.0,37.10262568036359,42,440.0,1980-10-01,0.0,RC,4.0,5.0
100000.0,29.229358907386626,13,360.0,2008-12-01,0.0,RC,4.0,11.0
90000.0,33.546601446451746,5,1120.0,2017-09-01,0.0,RC,2.0,9.0
86200.0,28.94110068531625,14,1440.0,2008-08-01,0.0,RC,3.0,12.0
149000.0,35.817936040432535,5,840.0,2017-01-01,0.0,RC,7.0,9.0
100000.0,42.13756520875687,39,542.0,1983-10-01,0.0,RC,4.0,6.0
91000.0,35.55763965089003,35,240.0,1987-01-01,0.0,鉄骨,4.0,7.0
89000.0,28.68190967673636,18,400.0,2004-05-01,0.0,鉄骨,4.0,4.0
110000.0,35.93795861241665,43,800.0,1979-08-01,0.0,RC,2.0,7.0
116000.0,14.567565390978132,3,640.0,2018-12-01,0.0,RC,5.0,7.0
130000.0,47.62596512134847,32,480.0,1990-09-01,0.0,RC,6.0,9.0
66000.0,15.972728340744295,33,600.0,1989-10-01,0.0,RC,4.0,4.0
165000.0,43.9797566403467,20,200.0,2002-02-01,8.0,RC,7.0,12.0
109000.0,40.03780196490864,32,880.0,1990-11-01,0.0,鉄骨,4.0,5.0
75000.0,23.293494715097225,30,1000.0,1992-02-01,0.0,RC,6.0,12.0
200000.0,66.51057923635895,14,400.0,2008-03-01,0.0,RC,14.0,15.0
138000.0,41.833128657408174,24,680.0,1998-01-01,0.0,RC,8.0,14.0
219000.0,53.8814899683958,10,800.0,2012-07-01,0.0,RC,4.0,7.0
160000.0,40.04034155479696,14,400.0,2007-12-01,0.0,RC,14.0,15.0
83000.0,17.154638427233188,24,720.0,1998-01-01,0.0,RC,11.0,14.0
117000.0,50.7049757888122,35,800.0,1987-06-01,0.0,RC,4.0,6.0
77500.0,25.282490330910246,14,1160.0,2008-03-01,0.0,RC,7.0,8.0
88000.0,27.82857342744844,8,760.0,2014-01-01,0.0,RC,7.0,7.0
84000.0,13.341808384670449,15,800.0,2007-03-01,0.0,RC,2.0,8.0
81000.0,18.985834371084987,21,720.0,2001-03-01,0.0,鉄骨,3.0,3.0
93000.0,21.47463008180319,18,280.0,2004-05-01,0.0,RC,10.0,12.0
84000.0,30.791017387392703,44,600.0,1978-07-01,0.0,RC,5.0,12.0
83000.0,15.755292636587845,13,880.0,2009-05-01,0.0,RC,7.0,8.0
159000.0,45.80783932857623,20,200.0,2002-04-01,0.0,RC,11.0,12.0
162000.0,51.40372938306746,13,480.0,2009-02-01,0.0,RC,15.0,28.0
135000.0,45.55004739874565,28,840.0,1994-03-01,0.0,RC,5.0,6.0
153000.0,38.72170322276386,1,1000.0,2021-07-01,0.0,RC,2.0,6.0
86000.0,28.242936904642033,21,640.0,2000-12-01,0.0,RC,3.0,6.0
81000.0,15.911958959540089,30,880.0,1992-07-01,0.0,鉄骨,4.0,6.0
73000.0,28.18807107211195,43,680.0,1979-02-01,0.0,鉄骨,3.0,3.0
134000.0,31.66280278691806,19,800.0,2003-09-01,0.0,RC,5.0,6.0
80000.0,24.487167815022907,23,840.0,1998-12-01,0.0,RC,2.0,8.0
112000.0,35.41344685121157,15,360.0,2007-03-01,0.0,RC,9.0,11.0
99000.0,31.028092516401205,39,640.0,1982-12-01,0.0,RC,4.0,7.0
152000.0,38.64727341030736,16,800.0,2006-04-01,0.0,RC,4.0,7.0
88000.0,24.375943011117513,30,880.0,1992-07-01,0.0,鉄骨,3.0,6.0
148000.0,34.71129427524041,14,880.0,2008-02-01,0.0,RC,9.0,14.0
167000.0,25.126518181230246,2,800.0,2020-03-01,0.0,鉄骨,6.0,6.0
67000.0,30.788943914066692,60,880.0,1962-01-01,0.0,RC,3.0,3.0
244000.0,77.29022885058917,1,760.0,2021-10-01,0.0,RC,9.0,9.0
102000.0,19.205826746338182,15,440.0,2007-03-01,0.0,RC,7.0,10.0
93500.0,21.253621990697585,16,280.0,2006-10-01,0.0,RC,7.0,12.0
116000.0,28.036650201768943,18,480.0,2004-04-01,0.0,RC,10.0,12.0
99000.0,22.95151883525448,9,280.0,2013-11-01,0.0,RC,3.0,13.0
142000.0,40.37051057524264,10,1480.0,2012-04-01,0.0,RC,9.0,10.0
55000.0,17.57238034443201,30,1320.0,1992-02-01,0.0,鉄骨,3.0,3.0
73000.0,15.553190519861758,29,800.0,1993-09-01,0.0,RC,2.0,7.0
145000.0,35.58340152751357,16,200.0,2006-05-01,6.61,RC,5.0,45.0
118000.0,42.34074273579574,33,600.0,1989-04-01,0.0,RC,9.0,9.0
118000.0,32.9181206926324,4,200.0,2018-02-01,0.0,RC,11.0,12.0
149000.0,51.828551528041274,6,760.0,2016-03-01,0.0,RC,5.0,7.0
99000.0,29.861517779187444,32,640.0,1990-05-01,0.0,RC,2.0,5.0
80000.0,36.01477305879568,54,960.0,1968-04-01,0.0,鉄骨,3.0,4.0
97000.0,18.084500519689627,16,160.0,2006-11-01,0.0,RC,11.0,12.0
160000.0,34.86397803695565,13,440.0,2009-05-01,0.0,RC,4.0,28.0
85000.0,25.659790249242498,22,480.0,2000-05-01,3.6,RC,3.0,10.0
129000.0,40.127031652464694,27,600.0,1995-07-01,0.0,鉄骨,2.0,3.0
67000.0,12.90128793134318,28,40.0,1994-11-01,0.0,鉄骨,4.0,4.0
141000.0,53.20778782642445,24,680.0,1997-12-01,0.0,RC,1.0,7.0
92000.0,25.66502155351378,14,120.0,2008-03-01,0.0,RC,7.0,15.0
155500.0,53.388361807360326,9,680.0,2013-04-01,3.67,RC,4.0,8.0
79000.0,18.917551636212334,30,880.0,1992-05-01,0.0,RC,5.0,9.0
64000.0,17.79126685320967,38,720.0,1984-02-01,0.0,RC,2.0,4.0
91000.0,30.572234219406155,10,360.0,2012-02-01,0.0,RC,11.0,14.0
98000.0,31.58685879667538,7,440.0,2015-11-01,0.0,RC,2.0,7.0
114000.0,47.69853655906519,44,480.0,1978-04-01,0.0,RC,6.0,8.0
65000.0,19.24429156748309,42,480.0,1980-01-01,0.0,鉄骨,4.0,4.0
93000.0,17.91827067493934,15,400.0,2007-10-01,0.0,RC,3.0,13.0
120500.0,29.445925284143478,7,800.0,2015-02-01,0.0,RC,3.0,7.0
86000.0,49.58498833691881,38,960.0,1984-04-01,0.0,鉄骨,2.0,3.0
168500.0,48.669376374757924,2,680.0,2020-11-01,0.0,RC,8.0,14.0
192000.0,39.24889194856873,13,360.0,2009-01-01,0.0,RC,3.0,28.0
79500.0,17.4114262457422,11,4720.0,2011-08-01,0.0,RC,6.0,7.0
88500.0,29.655091840469026,18,560.0,2003-12-01,0.0,RC,10.0,12.0
127000.0,52.37742384425721,26,720.0,1996-04-01,0.0,RC,5.0,9.0
81000.0,30.57702265163498,29,1160.0,1993-10-01,0.0,RC,3.0,6.0
83000.0,30.06191601592225,42,880.0,1980-05-01,0.0,RC,2.0,4.0
175000.0,30.35032046924543,1,598.0,2021-02-01,0.0,RC,4.0,9.0
112000.0,26.94571826692392,14,200.0,2007-12-01,0.0,RC,10.0,15.0
82000.0,26.193237543288753,22,720.0,1999-12-01,0.0,鉄骨,2.0,4.0
141000.0,29.25681301704187,15,680.0,2007-11-01,0.0,RC,9.0,14.0
135500.0,26.298321524671916,6,840.0,2016-11-01,0.0,RC,3.0,7.0
81000.0,14.842974633365687,55,200.0,1967-06-01,0.0,RC,4.0,5.0
95000.0,28.31931088434311,15,800.0,2007-11-01,0.0,RC,8.0,8.0
81000.0,18.13176720975261,15,320.0,2007-04-01,0.0,RC,3.0,10.0
86000.0,17.090585151394613,16,240.0,2006-05-01,0.0,RC,9.0,14.0
134500.0,40.230078971720935,11,680.0,2011-03-01,0.0,鉄骨,9.0,10.0
115000.0,23.577313868114366,10,520.0,2012-06-01,0.0,RC,8.0,9.0
91000.0,31.130985068269503,8,720.0,2014-06-01,0.0,RC,2.0,13.0
73000.0,31.291726129421924,37,1200.0,1985-04-01,0.0,鉄骨,4.0,5.0
132000.0,32.10130845313881,31,880.0,1991-04-01,0.0,RC,6.0,9.0
137000.0,40.34267509353441,10,440.0,2012-04-01,0.0,RC,10.0,10.0
90000.0,26.136624874588964,45,440.0,1977-03-01,0.0,鉄骨,1.0,4.0
85000.0,21.674011372073654,18,280.0,2004-09-01,0.0,RC,6.0,12.0
60000.0,24.679834165729414,34,680.0,1988-01-01,0.0,RC,2.0,2.0
104000.0,25.683813635737643,7,800.0,2015-09-01,0.0,RC,6.0,10.0
100000.0,21.1465992981195,25,360.0,1997-08-01,0.0,RC,5.0,10.0
154500.0,44.276731953083136,5,720.0,2017-07-01,0.0,RC,5.0,7.0
72000.0,17.2454764916275,24,320.0,1998-01-01,0.0,鉄骨,3.0,5.0
151000.0,69.64639980984118,20,560.0,2001-12-01,0.0,RC,3.0,11.0
113000.0,21.56540641871464,1,760.0,2021-05-01,0.0,RC,2.0,9.0
126000.0,32.14517797991799,18,760.0,2004-03-01,0.0,RC,2.0,9.0
161000.0,28.15791539561932,14,680.0,2008-01-01,0.0,RC,7.0,14.0
137000.0,41.09885350936887,19,680.0,2003-05-01,0.0,RC,10.0,10.0
209000.0,80.394966912011,17,600.0,2005-06-01,0.0,その他,12.0,13.0
89000.0,18.259543628466275,14,160.0,2008-05-01,0.0,RC,4.0,15.0
88000.0,20.820188465530315,17,240.0,2005-05-01,0.0,RC,5.0,14.0
98000.0,22.44151978603862,14,880.0,2007-12-01,0.0,RC,12.0,14.0
73000.0,32.48157564828868,49,360.0,1973-03-01,0.0,RC,2.0,3.0
106000.0,25.183619579352957,9,600.0,2013-11-01,0.0,RC,9.0,14.0
122000.0,37.40482677780547,44,160.0,1978-09-01,0.0,RC,5.0,7.0
85500.0,28.31762500389887,18,320.0,2004-09-01,5.35,RC,2.0,12.0
95000.0,27.377389177688816,6,400.0,2016-03-01,0.0,RC,2.0,10.0
100000.0,20.87345122596295,14,480.0,2008-01-01,0.0,RC,8.0,13.0
96000.0,23.583357145658855,9,680.0,2012-12-01,0.0,RC,2.0,8.0
108000.0,27.290002862838165,13,400.0,2009-04-01,0.0,RC,10.0,11.0
106000.0,25.928450047846308,37,160.0,1984-12-01,0.0,RC,3.0,10.0
87000.0,24.79612587482137,14,640.0,2008-02-01,0.0,RC,6.0,14.0
81000.0,23.220515101177348,33,760.0,1989-01-01,0.0,RC,4.0,9.0
