review_id,property_id,review_date,score
15208,824,2014-12-13,3
15209,117,1993-08-07,2
15210,2629,2006-12-18,3
15211,9205,2011-01-02,5
15212,5579,2008-10-14,3
15213,8380,2011-12-08,1
15214,3638,1997-09-10,3
15215,7032,2018-06-16,2
15216,3728,1995-11-17,4
15217,1478,2005-12-23,4
15218,8694,1984-09-03,4
15219,420,2015-02-17,5
15220,8079,2003-12-14,3
15221,5334,2021-05-16,4
15222,5472,2021-01-20,3
15223,4729,1992-09-19,3
15224,7961,2017-02-15,2
15225,778,2010-07-26,1
15226,9379,2015-08-30,2
15227,1737,2013-09-16,5
15228,5679,2015-03-22,4
15229,1271,2017-02-20,3
15230,5284,2012-04-17,5
15231,8057,1983-10-15,2
15232,2052,2004-06-09,2
15233,6595,1996-12-26,1
15234,4228,2009-09-30,2
15235,5749,2009-06-26,4
15236,4599,2017-08-15,2
15237,2511,2011-05-07,3
15238,8405,2019-05-25,1
15239,9058,2002-06-22,3
15240,4098,2004-04-30,4
15241,739,2019-01-30,3
15242,2050,1994-11-20,1
15243,280,1997-12-29,2
15244,8244,2012-04-09,3
15245,6811,2020-08-15,1
15246,9968,2012-04-19,3
15247,1347,2021-03-10,2
15248,1291,1999-12-14,4
15249,7904,2019-03-20,5
15250,5254,1996-07-07,4
15251,7581,1987-08-19,3
15252,1800,2018-10-14,2
15253,8182,2019-03-13,1
15254,3092,2015-12-23,2
15255,784,2011-03-21,2
15256,9919,1996-12-07,3
15257,8067,2013-08-31,2
15258,9541,2012-11-23,2
15259,6112,2012-07-09,3
15260,5833,2014-07-15,5
15261,11,1999-02-17,2
15262,7352,2020-11-30,3
15263,9762,2019-10-29,5
15264,9261,2005-03-23,3
15265,6724,1998-01-06,2
15266,8528,2017-03-13,3
15267,3811,2021-07-25,4
15268,7294,2020-08-16,3
15269,9714,2010-08-11,1
15270,2014,2002-04-04,4
15271,2407,2013-09-09,4
15272,1292,2015-10-25,1
15273,7546,2016-04-19,3
15274,8553,1994-04-05,5
15275,3747,2020-08-15,3
15276,7837,2017-06-23,2
15277,696,2006-10-08,3
15278,9456,1999-11-08,1
15279,576,2017-06-03,1
15280,5379,2007-03-12,2
15281,1232,2011-10-30,5
15282,5100,2010-04-07,3
15283,1134,2010-07-24,3
15284,9041,2019-10-25,3
15285,5951,1984-07-31,3
15286,6359,2006-09-05,5
15287,2460,2008-10-02,5
15288,1591,2011-09-20,5
15289,7747,2002-11-02,3
15290,1737,1998-06-27,3
15291,2869,2014-08-03,2
15292,1400,2020-03-02,4
15293,8133,2014-11-22,2
15294,1459,2012-05-23,3
15295,2977,2012-08-27,4
15296,872,2012-02-27,3
15297,8480,2000-11-06,3
15298,6524,2021-03-01,2
15299,9827,2012-11-27,4
15300,8008,2005-08-29,4
15301,7880,1996-03-24,1
15302,8592,2018-05-23,2
15303,6198,1990-08-20,5
15304,7526,2020-07-29,2
15305,687,2010-07-07,2
15306,7742,2011-12-27,2
15307,6249,2016-02-19,3
15308,9153,2004-10-18,3
15309,3529,2010-05-16,2
15310,7971,2014-12-28,1
15311,5298,1980-12-23,3
15312,8726,1996-12-22,3
15313,6958,2011-04-15,5
15314,958,2021-05-19,3
15315,1087,1999-08-07,2
15316,1847,1991-08-24,1
15317,3733,2000-11-28,3
15318,1243,2018-04-10,3
15319,5430,1988-09-14,5
15320,2660,2016-10-04,4
15321,285,1994-11-29,3
15322,7363,2014-11-02,4
15323,6916,2021-03-27,2
15324,5542,2021-07-28,4
15325,2684,2015-03-28,3
15326,5298,1990-08-16,3
15327,8927,2005-11-23,2
15328,4916,2017-02-21,3
15329,1913,2009-10-29,4
15330,2805,1998-04-24,3
15331,1023,2020-03-27,1
15332,883,2019-04-28,2
15333,3658,2016-12-11,2
15334,4543,2005-06-16,4
15335,6800,2013-12-18,2
15336,2324,2019-08-16,3
15337,4078,2018-11-02,3
15338,2896,2017-09-03,2
15339,6644,2020-01-02,1
15340,7781,2016-04-17,5
15341,7325,2004-12-20,3
15342,4167,1996-03-30,4
15343,5631,1993-06-02,3
15344,8150,1992-08-28,3
15345,7547,2012-12-14,2
15346,287,2020-06-25,1
15347,5515,2012-08-19,3
15348,8758,2021-06-28,1
15349,783,2011-05-08,4
15350,7256,1985-10-26,2
15351,1157,2007-11-03,5
15352,9257,2015-11-05,4
15353,1151,2002-07-09,5
15354,1473,2014-07-04,3
15355,85,2014-02-19,3
15356,9127,1995-01-05,3
15357,6861,1990-11-03,3
15358,5601,2005-12-31,3
15359,3530,2016-03-15,1
15360,6561,2017-12-12,5
15361,1642,2017-02-17,4
15362,7691,2017-12-27,4
15363,8061,2018-12-05,2
15364,262,2017-01-29,3
15365,5463,2009-07-31,3
15366,6499,2014-10-04,4
15367,1688,2012-01-08,4
15368,3500,2000-03-14,2
15369,9191,2018-12-14,3
15370,4816,1997-02-15,2
15371,7107,2013-11-18,3
15372,9698,2018-08-17,2
15373,4560,2021-07-09,3
15374,4084,2018-05-24,3
15375,378,1994-09-29,4
15376,3684,1990-07-05,2
15377,2882,1996-03-08,4
15378,5122,1981-03-04,3
15379,7865,2006-01-14,2
15380,9485,2021-05-27,2
15381,6032,2014-07-11,1
15382,2330,1989-02-05,3
15383,5967,2008-05-24,2
15384,4826,2019-07-18,3
15385,4098,2012-02-13,3
15386,3897,2009-12-31,2
15387,1878,2019-11-21,4
15388,6374,2018-06-13,2
15389,3243,2012-03-21,4
15390,9587,2009-02-23,4
15391,958,2008-07-03,5
15392,8808,2019-02-12,4
15393,7843,2016-04-02,5
15394,8848,2018-07-29,3
15395,5656,2019-02-07,3
15396,6448,2014-02-26,3
15397,3574,2015-03-23,4
15398,4833,2002-06-09,2
15399,5743,2006-05-03,4
15400,8157,2009-09-02,1
15401,2789,2013-05-07,3
15402,6049,2012-04-23,2
15403,5606,2020-07-22,4
15404,5061,2014-04-23,3
15405,9125,2014-05-21,2
15406,769,2002-03-09,5
15407,4254,2015-05-18,2
15408,3909,2012-12-06,4
15409,1050,2011-10-31,4
15410,9202,2000-08-05,2
15411,758,2019-07-15,5
15412,6082,2001-12-01,2
15413,3847,2013-11-02,3
15414,8285,2002-12-15,2
15415,6228,2009-01-31,3
15416,6998,2012-08-12,4
15417,8457,2015-01-20,3
15418,4576,2001-12-20,3
15419,2713,2016-10-07,4
15420,7964,2012-10-11,3
15421,4339,1997-05-18,3
15422,7592,2002-03-01,4
15423,9261,1988-03-07,3
15424,7350,2015-09-12,4
15425,2114,2014-07-21,3
15426,1685,2018-10-04,3
15427,1079,2013-11-17,3
15428,5647,2011-03-19,4
15429,3333,2019-03-22,3
15430,4580,1993-12-05,3
15431,3698,2010-04-23,4
15432,9162,1990-11-02,3
15433,5527,2002-11-07,3
15434,5863,2001-05-10,2
15435,1466,2014-01-13,5
15436,7106,1998-06-12,3
15437,418,2015-05-18,2
15438,1731,2001-06-20,1
15439,7471,2017-12-02,4
15440,9491,2011-02-23,5
15441,7324,2019-06-07,1
15442,3996,2018-05-22,3
15443,7569,2015-11-12,3
15444,9092,2021-06-28,3
15445,3714,2014-07-23,3
15446,6227,2005-09-19,2
15447,3188,2020-09-01,3
15448,9108,2016-12-24,3
15449,9296,2009-07-14,5
15450,9769,1994-07-27,2
15451,4104,1992-05-09,1
15452,923,2016-04-21,3
15453,5809,2000-05-24,1
15454,8419,2007-09-16,4
15455,3986,1996-03-05,4
15456,8321,2016-01-26,4
15457,6518,2005-07-04,3
15458,5826,2013-12-21,3
15459,6107,2012-04-19,5
15460,5216,2016-02-09,4
15461,8917,2010-05-14,5
15462,5681,2005-11-04,2
15463,3226,2020-06-11,3
15464,7478,2016-08-08,2
15465,8831,2017-02-14,2
15466,9656,2007-11-16,4
15467,1518,2020-10-23,3
15468,4585,2007-08-10,2
15469,5020,2020-06-20,2
15470,9678,1992-12-21,3
15471,9237,2018-04-17,1
15472,4873,2006-06-04,2
15473,8554,2007-05-05,3
15474,3857,2018-11-04,5
15475,4343,2019-01-13,1
15476,6689,2002-05-05,4
15477,8558,1998-12-12,2
15478,873,1998-07-11,4
15479,4640,2021-07-24,2
15480,950,1979-02-23,3
15481,199,2020-11-08,1
15482,4268,2006-01-03,3
15483,5142,2020-11-30,1
15484,4523,2013-11-12,4
15485,472,2008-10-21,3
15486,3977,2010-11-21,2
15487,7558,2018-11-13,3
15488,2919,2017-03-21,3
15489,2587,2017-04-19,3
15490,3582,2021-06-16,4
15491,2042,2012-10-20,3
15492,5695,1999-12-05,3
15493,7116,2019-09-26,2
15494,1762,2009-08-14,2
15495,2084,2015-02-22,1
15496,2305,2003-06-11,2
15497,8655,2014-06-15,5
15498,4385,2017-05-29,3
15499,6810,1998-10-01,2
15500,8335,2010-08-11,2
15501,4397,2006-08-23,3
15502,3484,2020-09-28,2
15503,1077,1992-07-05,3
15504,3700,1989-09-09,3
15505,2879,1982-02-25,2
15506,912,2014-02-17,3
15507,5949,2018-08-29,4
15508,5920,2013-07-17,3
15509,6049,2019-12-11,4
15510,9583,1999-09-20,4
15511,5955,2013-07-24,2
15512,6465,2018-05-08,4
15513,484,2005-04-11,3
15514,8386,2010-10-08,2
15515,6268,1993-04-29,2
15516,9583,2015-07-11,3
15517,445,2016-07-25,3
15518,9784,1986-03-08,3
15519,7126,2011-06-10,3
15520,5001,2006-03-16,1
15521,234,2016-09-02,3
15522,3365,2021-04-17,3
15523,9265,1993-06-25,4
15524,9989,2021-06-28,4
15525,8145,2011-09-17,4
15526,1757,2011-04-21,4
15527,5544,2010-02-25,3
15528,5354,2021-01-12,3
15529,314,2019-10-24,3
15530,9822,2021-06-07,3
15531,8524,1995-04-07,3
15532,4869,2012-05-17,4
15533,9301,1991-06-21,4
15534,886,2012-10-16,4
15535,7996,2010-11-16,4
15536,4127,2016-06-07,3
15537,9458,2015-05-09,2
15538,1367,2001-10-20,5
15539,6152,2005-03-28,4
15540,5347,2011-08-15,3
15541,9450,1982-08-14,5
15542,3543,1983-08-11,4
15543,3501,1987-06-23,1
15544,2857,2013-06-11,5
15545,2000,1996-11-25,1
15546,5449,2021-03-06,2
15547,5279,2015-11-06,3
15548,2139,2018-06-23,1
15549,2044,2012-11-24,2
15550,8632,2006-04-05,3
15551,7968,1993-05-12,2
15552,3043,2015-01-22,4
15553,2981,1997-01-27,3
15554,6843,2010-07-23,2
15555,9376,2008-10-09,2
15556,2831,2020-05-10,2
15557,3204,2006-07-20,3
15558,7666,2006-08-02,5
15559,570,2016-10-09,5
15560,225,1989-01-07,5
15561,141,2016-01-21,3
15562,3812,2003-03-19,1
15563,165,1994-05-03,2
15564,401,1994-08-05,2
15565,8135,2012-05-21,3
15566,77,2009-04-13,3
15567,4015,2019-12-25,3
15568,749,2019-02-18,3
15569,8875,2017-11-29,3
15570,620,2018-06-19,4
15571,7940,2018-03-11,3
15572,7780,2019-08-10,3
15573,4838,1987-12-31,4
15574,460,2019-06-08,4
15575,5975,2021-07-03,4
15576,9742,2001-12-03,3
15577,7687,2004-10-04,4
15578,5546,2012-10-21,5
15579,125,1994-11-12,3
15580,3142,2008-07-08,1
15581,5880,2020-01-07,1
15582,8413,2018-04-26,2
15583,1686,2006-08-01,1
15584,3455,2015-04-05,4
15585,4537,1994-11-18,3
15586,6659,1995-12-21,4
15587,188,2014-05-22,5
15588,6185,2013-03-04,4
15589,582,1976-06-29,2
15590,4417,2013-09-07,4
15591,1725,2006-03-03,2
15592,322,2019-04-27,3
15593,1808,2019-09-19,3
15594,6121,2012-10-18,4
15595,2686,2009-06-02,3
15596,4663,2011-01-26,3
15597,6546,2002-01-01,3
15598,1286,2009-04-30,3
15599,7827,2017-05-14,2
15600,4186,2010-08-26,3
15601,6187,1989-06-28,2
15602,558,1999-10-31,4
15603,1543,2011-01-01,3
15604,8203,2020-02-28,5
15605,4257,1990-03-06,1
15606,5282,2018-04-18,2
15607,9367,2010-07-20,2
15608,4964,2018-07-15,3
15609,4887,2021-05-02,4
15610,3332,1990-04-09,4
15611,986,1993-08-24,3
15612,9400,2003-02-12,2
15613,5296,2000-04-13,1
15614,8858,2009-07-07,3
15615,8653,2019-05-22,2
15616,7284,1992-06-26,1
15617,7444,2021-05-03,3
15618,2131,2021-03-22,4
15619,4280,2016-11-27,3
15620,9729,2013-07-14,4
15621,9215,2009-08-06,4
15622,1404,2010-09-23,2
15623,6371,2020-12-08,3
15624,8361,2020-06-01,3
15625,884,2005-03-15,4
15626,1418,2020-11-22,3
15627,5995,1996-07-05,3
15628,3686,2015-10-15,2
15629,560,2016-08-21,3
15630,5602,2007-06-27,5
15631,6591,2012-03-11,5
15632,1026,2020-10-29,1
15633,1157,1994-10-07,4
15634,6781,2001-03-31,3
15635,3245,1996-08-31,3
15636,7980,2018-10-18,1
15637,9977,2010-06-04,3
15638,146,2011-04-25,3
15639,9919,1998-04-11,1
15640,8174,2007-05-18,2
15641,5693,2013-09-23,3
15642,9019,2020-02-12,3
15643,9228,2015-04-18,2
15644,1371,2015-07-15,2
15645,615,2014-03-16,5
15646,4333,2008-06-29,1
15647,7812,2008-08-06,3
15648,1865,2016-05-07,3
15649,2707,2014-02-17,4
15650,9409,2005-12-15,2
15651,3302,2018-09-17,3
15652,8496,1980-08-06,3
15653,1521,2003-01-14,4
15654,8246,2005-03-26,2
15655,2758,2009-12-27,2
15656,1416,2008-08-30,1
15657,872,2003-09-28,3
15658,4348,1995-03-14,4
15659,3406,2017-06-16,4
15660,3502,1999-08-20,3
15661,5785,2007-10-09,1
15662,5309,2013-03-29,1
15663,1143,2011-12-04,1
15664,6524,2020-11-18,4
15665,3065,2015-09-15,3
15666,5092,2017-05-19,3
15667,4447,2002-08-15,2
15668,278,2019-09-13,3
15669,9521,2007-02-23,3
15670,9836,2020-11-04,1
15671,540,2002-05-14,3
15672,4069,2019-01-04,1
15673,4953,2020-08-12,5
15674,9794,2002-04-04,3
15675,3368,2009-09-11,4
15676,6938,2002-05-22,3
15677,6509,2009-04-17,4
15678,447,2015-08-19,2
15679,809,2019-11-21,3
15680,1801,2019-12-14,3
15681,1055,2001-06-07,4
15682,9161,2019-05-08,3
15683,816,2011-12-02,1
15684,4926,2000-12-29,2
15685,1774,1988-04-17,3
15686,15,2020-01-26,4
15687,9221,2018-04-30,3
15688,5279,2007-05-20,3
15689,8459,1990-03-03,5
15690,9728,1997-08-18,2
15691,7810,2010-10-23,3
15692,2650,1988-01-15,3
15693,7183,2011-02-09,3
15694,9653,2020-11-30,3
15695,834,1988-10-30,3
15696,3556,2016-06-06,3
15697,4874,2008-07-02,2
15698,1756,2015-05-06,3
15699,622,1976-05-10,3
15700,812,1989-02-11,4
15701,5519,2015-08-14,3
15702,7070,2008-06-06,1
15703,5298,1996-07-23,1
15704,2975,2007-05-01,1
15705,6499,2013-02-28,3
15706,2847,1993-04-06,4
15707,9373,2008-12-11,3
15708,2719,2018-05-20,2
15709,1095,2013-06-18,2
15710,8071,2020-11-07,2
15711,7291,2014-07-10,4
15712,9557,2006-01-28,3
15713,5831,2005-01-16,2
15714,6008,2010-10-11,4
15715,7195,2007-11-13,3
15716,1196,1994-02-16,4
15717,4027,2010-01-01,3
15718,8161,2010-09-15,4
15719,8553,1971-05-23,3
15720,2609,1996-10-17,3
15721,6113,2021-02-01,4
15722,5335,2003-01-29,4
15723,5502,2017-10-20,3
15724,5271,2021-05-31,3
15725,1576,1994-09-08,4
15726,283,2020-10-01,5
15727,2225,2015-01-19,3
15728,2642,1993-06-14,4
15729,8907,2015-04-11,3
15730,8776,2012-02-10,4
15731,6597,2007-10-14,4
15732,7631,1989-07-02,3
15733,3260,1979-01-22,3
15734,4450,1998-12-18,2
15735,4589,2021-03-30,4
15736,7424,2020-10-04,2
15737,7909,2011-12-02,4
15738,986,2019-08-05,3
15739,2049,2016-04-20,3
15740,4207,2000-01-08,3
15741,1393,1996-04-19,1
15742,1460,2005-05-05,5
15743,4830,2013-10-09,2
15744,6291,2008-09-18,3
15745,5834,1997-05-22,2
15746,7904,2020-10-01,4
15747,1119,1997-04-02,5
15748,1902,2005-09-03,3
15749,6527,1999-01-08,3
15750,9353,2004-09-16,3
15751,8441,2015-07-28,5
15752,4323,2004-03-19,2
15753,1565,2018-03-15,3
15754,696,2013-12-24,3
15755,4247,2017-09-14,1
15756,8483,2017-08-14,3
15757,7586,2014-10-15,3
15758,2143,2005-07-19,2
15759,5915,1995-10-18,2
15760,1560,2020-12-28,1
15761,9585,2017-12-20,3
15762,2509,2012-09-21,2
15763,6337,2021-03-24,3
15764,2542,2003-08-19,4
15765,7220,1995-09-06,5
15766,7046,1997-12-01,1
15767,6542,2016-11-08,3
15768,7423,2018-12-15,3
15769,7403,2013-09-08,3
15770,9064,1999-07-17,4
15771,8113,1992-02-01,2
15772,1606,1980-02-18,3
15773,1202,1994-12-08,5
15774,5957,2013-10-17,1
15775,1535,2017-08-19,3
15776,8242,1988-12-14,2
15777,9965,2009-07-27,2
15778,5336,2007-06-05,1
15779,3679,1989-04-07,1
15780,3094,2021-07-12,2
15781,7373,2016-03-21,5
15782,6083,2007-06-05,4
15783,8824,1997-02-02,3
15784,1095,2007-03-13,3
15785,4196,1989-03-31,4
15786,6757,2010-03-07,3
15787,566,2013-02-17,1
15788,2664,2013-05-27,3
15789,9357,1990-03-14,4
15790,4067,2003-10-13,3
15791,1128,2015-12-15,3
15792,6344,2004-01-21,4
15793,240,2012-04-12,3
15794,5364,2003-09-09,4
15795,2039,1998-04-06,2
15796,2958,2014-07-21,3
15797,1336,1991-12-02,3
15798,7247,2021-06-04,2
15799,8684,2017-12-08,5
15800,4984,2000-09-05,3
15801,172,1991-07-14,3
15802,2133,2012-10-17,4
15803,4140,2013-04-20,3
15804,9412,1998-01-14,3
15805,217,2003-09-07,2
15806,4785,2006-07-05,3
15807,1943,1995-11-15,3
15808,5982,2015-07-30,5
15809,3738,1993-09-18,1
15810,9671,2002-12-19,4
15811,40,2010-12-14,3
15812,98,2017-04-14,3
15813,2099,2008-04-13,3
15814,4919,2000-02-05,3
15815,5442,2016-11-30,3
15816,7198,2018-05-02,3
15817,7825,2009-09-14,2
15818,994,2018-02-12,4
15819,567,1991-01-22,3
15820,8016,1997-03-23,3
15821,6925,2012-11-19,4
15822,1310,2000-08-25,5
15823,8235,2021-01-12,3
15824,4680,2015-03-28,5
15825,8684,2015-10-30,3
15826,2067,2005-05-17,4
15827,9441,2008-08-31,4
15828,2534,2014-03-25,4
15829,5351,2018-09-12,1
15830,1440,1990-02-05,2
15831,6364,2016-04-01,2
15832,8296,2016-06-01,2
15833,4609,1994-11-09,3
15834,1954,2002-07-31,3
15835,2768,2014-01-24,3
15836,4686,2011-11-19,3
15837,9083,1991-01-09,2
15838,8340,2019-02-25,4
15839,2773,2012-05-06,4
15840,2875,2009-03-18,2
15841,6271,1987-06-01,1
15842,1926,2014-12-21,4
15843,7653,2012-12-05,1
15844,1764,2012-02-02,3
15845,4084,2003-07-10,1
15846,9893,2001-08-17,4
15847,9145,2009-07-01,4
15848,1407,2018-01-15,3
15849,4849,2017-06-16,4
15850,199,2017-04-05,4
15851,5357,2014-02-15,1
15852,4692,2017-03-27,4
15853,2697,2008-04-04,4
15854,1013,2017-05-24,4
15855,1804,1989-05-08,1
15856,9137,2019-09-01,3
15857,3517,2008-10-28,1
15858,7602,2003-06-24,4
15859,7392,2005-04-13,4
15860,2764,2018-05-05,3
15861,6959,2016-03-04,4
15862,7634,2018-09-28,5
15863,7629,2010-11-19,3
15864,1525,2015-03-04,1
15865,5463,2011-08-17,3
15866,3078,1996-12-04,5
15867,4448,2019-10-30,5
15868,4783,2008-12-09,4
15869,8616,2016-09-25,3
15870,9028,2016-08-23,5
15871,8699,2016-05-27,3
15872,8818,1982-06-21,5
15873,754,2021-01-01,3
15874,805,2005-08-09,1
15875,591,1997-01-16,1
15876,8957,2020-01-10,3
15877,1123,2009-04-18,3
15878,774,2001-08-22,2
15879,818,1994-11-14,2
15880,6817,1997-06-16,2
15881,8207,2002-01-26,2
15882,1575,2019-04-23,2
15883,6162,2006-05-09,2
15884,6523,2010-02-19,3
15885,8863,1999-04-09,2
15886,4889,2014-09-30,3
15887,9368,1998-06-28,1
15888,1121,2014-01-30,1
15889,7908,2001-06-15,4
15890,7009,2012-04-04,3
15891,1983,2019-09-27,3
15892,256,2001-01-07,3
15893,4741,1995-06-06,5
15894,7571,2019-08-02,5
15895,827,2011-11-19,1
15896,3548,2007-07-01,5
15897,8285,1996-04-25,3
15898,1020,2008-05-04,5
15899,6443,2008-11-27,3
15900,4407,2012-04-03,2
15901,3718,2009-07-16,3
15902,272,1993-06-07,2
15903,966,2016-09-28,4
15904,5559,2021-04-26,2
15905,8835,1998-08-25,3
15906,9518,2017-05-05,5
15907,9079,1995-03-20,3
15908,9945,1998-04-18,5
15909,1925,2002-07-07,4
15910,3770,2013-04-25,3
15911,7563,2003-04-02,2
15912,5014,1999-06-27,5
15913,9210,2000-11-20,3
15914,5444,2020-03-31,3
15915,4845,1990-09-03,4
15916,3051,2018-08-04,5
15917,394,1991-07-19,4
15918,258,2010-05-13,3
15919,3227,2015-09-22,3
15920,6468,2019-10-14,3
15921,3484,2002-05-28,4
15922,818,1995-01-02,4
15923,9349,2016-12-06,3
15924,2284,2005-12-12,4
15925,4105,1991-01-17,2
15926,2150,2003-05-10,4
15927,4687,1995-02-18,3
15928,9274,2015-02-04,4
15929,9325,2007-10-30,4
15930,6778,2008-03-01,3
15931,6336,1989-09-14,3
15932,1739,2016-02-19,4
15933,4690,2020-09-17,2
15934,4442,2011-05-06,1
15935,5629,2015-01-12,4
15936,1645,1987-12-17,1
15937,3210,2004-04-22,3
15938,4883,2006-05-22,2
15939,475,2002-03-20,2
15940,7288,2001-01-06,1
15941,6178,1994-03-19,3
15942,2927,2006-10-29,2
15943,6222,1999-12-28,3
15944,9644,2003-03-17,3
15945,4734,2006-02-14,3
15946,2825,2005-02-24,4
15947,9041,2020-12-14,5
15948,9143,2016-07-29,4
15949,1631,2019-03-18,3
15950,3835,1993-11-30,5
15951,8322,2018-12-20,5
15952,3150,1999-08-19,5
15953,5127,2019-07-08,4
15954,4868,2010-04-21,3
15955,1954,2013-12-27,5
15956,3644,2015-12-01,2
15957,4196,2005-11-20,3
15958,1254,1990-01-20,3
15959,6931,2008-10-05,3
15960,8900,2005-08-18,2
15961,3269,2005-10-05,5
15962,8802,2020-02-28,4
15963,2957,2004-09-30,5
15964,6767,2010-01-27,3
15965,7167,2017-12-07,4
15966,6633,2011-02-26,4
15967,9811,2008-09-10,2
15968,8405,1997-02-04,2
15969,7785,1998-03-31,2
15970,9399,2009-08-06,5
15971,5854,2006-11-21,4
15972,6215,2018-04-17,4
15973,3,2006-05-08,4
15974,2559,2003-09-16,3
15975,6882,2012-02-14,3
15976,8441,1999-08-29,2
15977,4486,2017-07-05,5
15978,5803,2020-10-23,3
15979,1619,2014-10-08,3
15980,4054,1990-12-21,3
15981,8443,2019-08-05,3
15982,3608,2002-09-22,4
15983,2343,2009-08-19,3
15984,6462,2015-09-11,2
15985,3316,2009-03-02,3
15986,2865,2010-07-01,1
15987,4003,2020-02-13,3
15988,1471,2017-07-26,1
15989,8514,1998-11-08,4
15990,9574,1998-12-10,3
15991,1275,2013-08-04,3
15992,5408,2000-04-07,3
15993,312,1999-01-21,3
15994,9834,2018-05-19,2
15995,2163,2015-06-11,2
15996,8871,2014-09-28,3
15997,5228,1996-10-01,4
15998,4619,2020-03-24,3
15999,3291,1987-06-11,3
16000,8114,2017-06-21,5
16001,8521,2012-06-07,3
16002,3195,1988-09-04,3
16003,935,1998-09-12,2
16004,8763,2017-03-09,3
16005,3696,2007-12-03,2
16006,96,2004-08-20,5
16007,1767,2012-12-21,3
16008,7716,2003-11-16,3
16009,868,2012-01-16,5
16010,1171,2011-11-18,2
16011,614,1987-02-14,1
16012,2099,2001-02-12,2
16013,3290,1999-11-15,3
16014,3165,2016-07-01,2
16015,9632,2009-11-30,4
16016,6999,2007-04-13,2
16017,7264,1980-03-09,1
16018,850,2020-02-01,2
16019,305,1993-04-05,3
16020,6530,2001-01-14,4
16021,4340,2005-11-17,1
16022,6591,1989-10-31,2
16023,7072,2010-02-26,4
16024,9172,2012-08-20,3
16025,6880,2021-01-21,3
16026,2631,1985-06-03,5
16027,9391,2000-03-01,4
16028,4740,2012-01-22,3
16029,1721,1995-07-04,3
16030,4663,2007-04-30,2
16031,9440,2009-04-14,2
16032,4853,1999-04-08,4
16033,7509,2016-08-14,2
16034,8387,2011-11-21,3
16035,6160,2011-02-09,1
16036,4463,2019-12-01,2
16037,5328,2010-09-25,3
16038,9797,2019-04-27,3
16039,4665,2014-09-12,3
16040,1891,2000-04-16,2
16041,7758,2020-04-07,3
16042,8693,1986-02-01,4
16043,281,2009-09-30,3
16044,4708,2012-12-30,2
16045,1267,2013-11-25,3
16046,5252,2014-02-06,4
16047,8091,2012-01-27,2
16048,2276,2017-02-18,3
16049,8897,2005-10-04,3
16050,2574,2012-01-14,2
16051,7951,2010-01-20,3
16052,7664,1996-05-25,5
16053,5057,2016-05-10,3
16054,1281,2004-12-26,3
16055,8768,2004-02-28,1
16056,9510,2020-10-26,4
16057,5931,2014-10-31,2
16058,4417,2015-10-27,4
16059,5248,1978-03-15,5
16060,8043,2007-05-09,4
16061,2864,2007-03-26,2
16062,124,2019-02-03,4
16063,8372,1997-09-06,1
16064,8194,2000-10-04,3
16065,471,2014-02-04,4
16066,4855,2005-04-04,2
16067,4163,2011-06-30,4
16068,5232,2015-08-16,4
16069,582,1988-11-19,3
16070,6204,2016-11-11,3
16071,1150,2006-08-10,2
16072,1873,1979-01-18,4
16073,3425,2009-01-25,3
16074,4487,2001-02-06,4
16075,5696,2018-05-19,2
16076,5804,2019-07-07,5
16077,2332,2000-12-25,5
16078,1848,2010-12-31,4
16079,5085,2008-08-25,3
16080,329,2019-10-30,4
16081,4263,2000-06-09,3
16082,7660,2013-01-06,3
16083,212,2008-11-10,2
16084,4512,2001-08-15,4
16085,3517,2009-10-22,1
16086,1931,2016-10-27,3
16087,5748,1993-01-02,3
16088,6485,2013-06-14,2
16089,3517,2005-09-01,5
16090,4947,2020-09-16,2
16091,6142,2002-04-03,2
16092,3645,2003-05-08,2
16093,3910,2011-03-05,4
16094,7890,2018-08-08,1
16095,1412,2012-01-05,1
16096,4429,2012-01-12,3
16097,828,2011-11-23,4
16098,7445,2006-08-27,2
16099,806,1999-01-06,3
16100,4746,2002-06-11,2
16101,2137,2016-08-09,3
16102,9614,1992-09-30,4
16103,5449,2004-04-27,5
16104,2626,2005-03-07,2
16105,2344,2004-09-27,4
16106,9424,2020-03-23,5
16107,8355,1996-06-01,3
16108,3428,2010-06-25,4
16109,4205,2018-12-08,3
16110,5697,2021-06-18,5
16111,1517,2017-07-23,3
16112,8232,2005-07-12,4
16113,516,1986-01-28,3
16114,4997,2007-01-18,3
16115,5008,2014-05-08,3
16116,9216,2000-01-29,2
16117,447,2012-07-23,3
16118,2454,2013-04-16,3
16119,5722,2019-08-24,3
16120,305,2008-04-05,3
16121,5635,2020-10-18,1
16122,328,2006-07-27,2
16123,58,2013-05-19,3
16124,4757,2000-06-08,4
16125,4589,2021-05-27,3
16126,5057,2002-07-07,1
16127,5212,1993-02-01,2
16128,9963,2006-07-13,3
16129,5677,2020-12-12,3
16130,915,1993-05-13,5
16131,6465,2007-12-21,3
16132,1562,2016-04-05,3
16133,3178,2016-12-07,3
16134,3525,2008-11-19,4
16135,1463,2016-11-02,2
16136,3480,2008-04-19,4
16137,4812,2013-04-29,3
16138,5920,2018-04-22,4
16139,800,2011-08-26,3
16140,2876,2015-08-28,3
16141,4985,2007-11-24,5
16142,5568,2013-09-30,3
16143,1269,2008-05-11,4
16144,5579,1993-11-24,1
16145,7345,2020-09-16,3
16146,535,1995-05-20,5
